url,url2,loc,city,ST,intl,date,popnum,FIPS
http://thedartmouth.com/2015/05/04/students-protest-in-solidarity-with-baltimore-events/,NA,Dartmouth College,Hanover,NH,0,5/4/15,150,3333780
http://www.pnhp.org/news/2014/december/medical-students-to-hold-nationwide-%E2%80%98die-ins%E2%80%99-and-protests-wednesday-because-blac,,"Dartmouth Geffen School of Medicine, 1 Rope Ferry Rd, Hanover, NH 03755",Hanover,NH,0,12/10/14,NA,3333780
http://www.al.com/living/index.ssf/2014/11/al_sharpton_lists_birmingham_a.html,,2715 Atlantic Ave,Atlantic City,NJ,0,11/24/14,NA,3402080
http://www.al.com/living/index.ssf/2014/11/al_sharpton_lists_birmingham_a.html,,401 Market St,Camden,NJ,0,11/24/14,NA,3410000
http://www.huffingtonpost.com/2014/12/10/whitecoats4blacklives_n_6304736.html,,"Cooper Medical School of Rowan University, 401 Broadway, Camden, NJ 08103",Camden,NJ,0,12/10/14,45,3410000
http://articles.philly.com/2014-08-30/news/53366817_1_communications-workers-rally-camden-thursday,NA,"Camden, NJ",Camden,NJ,0,8/27/14,50,3410000
http://www.nj.com/middlesex/index.ssf/2014/08/highland_park_activists_protest_of_death_of_teen_killed_by_ferguson_mo_police.html,NA,"Highland Park, NJ",Highland Park,NJ,0,8/21/14,200,3431470
http://america.aljazeera.com/articles/2014/12/1/ferguson-handsupwalkoutobama.html,http://www.nj.com/hudson/index.ssf/2014/12/students_in_jersey_city_protest_to_commemorate_ferguson_shooting.html,New Jersey City University,Jersey City,NJ,0,12/1/14,30,3436000
http://www.nj.com/middlesex/index.ssf/2014/12/no_arrests_in_new_brunswick_police_brutality_protest.html,NA,"New Brunswick, NJ",New Brunswick,NJ,0,12/5/14,20,3451210
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,https://www.facebook.com/events/308314949346393,"New Brunswick, NJ",New Brunswick,NJ,0,8/14/14,100,3451210
http://www.al.com/living/index.ssf/2014/11/al_sharpton_lists_birmingham_a.html,,970 Broad St.,Newark,NJ,0,11/24/14,NA,3451000
http://www.nj.com/essex/index.ssf/2015/02/activists_protest_after_jury_declines_to_indict_of.html,NA,"Newark, NJ",Newark,NJ,0,2/13/15,10,3451000
http://www.pnhp.org/news/2014/december/medical-students-to-hold-nationwide-%E2%80%98die-ins%E2%80%99-and-protests-wednesday-because-blac,https://twitter.com/search?q=%23whitecoats4blacklives%20rutgers&src=typd,"Rutgers New Jersey Medical School, 185 S Orange Ave, Newark, NJ 07103",Newark,NJ,0,12/10/14,20,3451000
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,https://www.facebook.com/events/682066405221010/,Newark,Newark,NJ,0,8/14/14,180,3451000
http://www.demotix.com/news/8201821/million-peoples-march-through-newark-justice-and-equality/all-media,NA,"Newark, NJ",Newark,NJ,0,7/25/15,1000,3451000
http://www.al.com/living/index.ssf/2014/11/al_sharpton_lists_birmingham_a.html,,401 Grand St,Paterson,NJ,0,11/24/14,NA,3457000
https://twitter.com/TodaysAsanniDay/status/574589901850689537,NA,Princeton University,Princeton,NJ,0,3/8/15,17,3460900
http://www.nj.com/mercer/index.ssf/2014/08/protesters_rally_against_michael_browns_death_in_princeton_march_speeches.html,NA,"Princeton, NJ",Princeton,NJ,0,8/23/14,100,3460900
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,https://www.facebook.com/events/691239120970300/,,Wyckoff,NJ,0,8/14/14,8,3483050
http://krqe.com/2014/11/25/abq-rally-for-ferguson-takes-place-another-planned/,NA,"Albuquerque, NM",Albuquerque,NM,0,11/25/14,20,3502000
https://www.facebook.com/events/891316500912666/,,,Albuquerque,NM,0,11/24/14,49,3502000
http://www.abqjournal.com/577144/news/abq-protesters-march-in-solidarity-with-baltimore.html,NA,"Albuquerque, NM",Albuquerque,NM,0,4/29/15,100,3502000
http://www.latinpost.com/articles/24311/20141024/national-day-of-action-against-police-brutality.htm,,"Albuquerque: Civic Plaza, APD Headquarters",Albuquerque,NM,0,10/22/14,NA,3502000
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,https://www.facebook.com/events/1509308679282936/,Carson City,Carson City,NV,0,8/14/14,25,3209700
http://www.reviewjournal.com/news/las-vegas/vigil-honors-black-teen-shot-missouri-police,NA,"Las Vegas, NV",Las Vegas,NV,0,8/28/14,100,3240000
http://www.reviewjournal.com/news/las-vegas/north-las-vegas-vigil-south-carolina-church-slayings-becomes-call-action,NA,"North Las Vegas, NV",North Las Vegas,NV,0,6/18/15,40,3251800
http://www.newsweek.com/second-night-protests-decision-eric-garner-case-289373,,Reno,Reno,NV,0,12/4/14,NA,3260600
http://www.pnhp.org/news/2014/december/medical-students-to-hold-nationwide-%E2%80%98die-ins%E2%80%99-and-protests-wednesday-because-blac,,"Albany Medical School, 43 New Scotland Avenue, Albany, NY 12208",Albany,NY,0,12/10/14,20,3601000
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,https://www.facebook.com/events/877077668987606,Albany,Albany,NY,0,8/14/14,180,3601000
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,https://www.facebook.com/events/778643945512851/,Binghamton,Binghamton,NY,0,8/14/14,40,3606607
http://www.huffingtonpost.com/2014/12/10/whitecoats4blacklives_n_6304736.html,,"Albert Einstein College of Medicine, 1300 Morris Park Ave, Bronx, NY 10461",Bronx,NY,0,12/10/14,50,3651000
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,,Brooklyn,Brooklyn,NY,0,8/14/14,NA,3651000
http://www.pnhp.org/news/2014/december/medical-students-to-hold-nationwide-%E2%80%98die-ins%E2%80%99-and-protests-wednesday-because-blac,,"University at Buffalo School of Medicine, 3435 Main St, Buffalo, NY 14214",Buffalo,NY,0,12/10/14,10,3611000
http://www.wgrz.com/story/news/local/downtown/2014/12/04/buffalo-protests-spread/19927525/,,Buffalo,Buffalo,NY,0,12/4/14,10,3611000
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,https://www.facebook.com/events/1451890618369258/1452050428353277/,"Farmingdale, NY",Farmingdale,NY,0,8/14/14,70,3625384
https://twitter.com/search?q=%23whitecoats4blacklives%20cornell%20&src=typd,,"Cornell University, 144 East Ave., Ithaca, NY 14850",Ithaca,NY,0,12/10/14,70,3638077
http://america.aljazeera.com/articles/2014/12/1/ferguson-handsupwalkoutobama.html,http://theithacan.org/news/standing-up-ic-students-join-national-rally-for-racial-justice/,Ithaca College,Ithaca,NY,0,12/1/14,200,3638077
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,https://www.facebook.com/events/1451890618369258/,Long Island,Long Island,NY,0,8/14/14,70,3651000
http://www.nbcNY.com/news/local/Eric-Garner-Protests-Day-Three-Apple-Store-New-York-City-284938741.html,NA,"Manhattan, New York, NY",Manhattan,NY,0,12/5/14,200,3651000
http://animalNY.com/2015/black-lives-matter-protesters-took-over-the-ritzy-21-club-served-justice/,http://www.dnainfo.com/new-york/20150630/midtown/report-never-21-group-infiltrates-21-club-honor-killed-black-children,"Manhattan, New York, NY",New York,NY,0,6/26/15,5,3651000
https://twitter.com/StopMotionsolo/status/555773876941381632,NA,"New York, NY",New York,NY,0,1/15/15,10,3651000
http://artsbeat.blogs.nytimes.com/2015/03/07/a-demonstration-at-the-armory-show-art-fair/?fb_ref=Default&_r=0,NA,"New York, NY",New York,NY,0,3/7/15,12,3651000
https://twitter.com/caaav/status/577142682818080768,NA,"New York, NY",New York,NY,0,3/15/15,13,3651000
https://twitter.com/AshAgony/status/555825160717369345,NA,"Staten Island, New York, NY",New York,NY,0,1/15/15,15,3651000
http://gothamist.com/2015/01/13/die_in_grand_central_cops.php,NA,"New York, NY",New York,NY,0,1/13/15,24,3651000
http://www.ksdk.com/story/news/nation-now/2014/08/19/protests-sympathy-ferguson-target-nypd/14273417/,NA,"New York, NY",New York,NY,0,8/18/14,24,3651000
http://www.ny1.com/nyc/all-boroughs/news/2015/02/10/protesters-demonstrate-to-remember-michael-brown.html,NA,"New York, NY",New York,NY,0,2/9/15,25,3651000
http://www.pnhp.org/news/2014/december/medical-students-to-hold-nationwide-%E2%80%98die-ins%E2%80%99-and-protests-wednesday-because-blac,https://twitter.com/search?q=%23whitecoats4blacklives%20touro%20university&src=typd,"Touro University, 227 W 60th St, New York, NY 10023",New York,NY,0,12/10/14,25,3651000
https://twitter.com/KeeganNYC/status/584830464315260928,NA,"New York, NY",New York,NY,0,4/5/15,25,3651000
http://gothamist.com/2015/03/02/shotgun_cop_protesters.php,NA,"New York, NY",New York,NY,0,2/27/15,30,3651000
http://www.silive.com/news/index.ssf/2014/12/protesters_planning_7-minute_d.html,NA,"Staten Island, New York, NY",New York,NY,0,12/17/14,30,3651000
https://twitter.com/StopMotionsolo/status/575081364413935617,NA,"Brooklyn, New York, New York",New York,NY,0,3/9/15,30,3651000
http://news.yahoo.com/black-brunch-protests-nyc-berkeley-oakland-190212742.html,NA,"New York, NY",New York,NY,0,1/4/15,36,3651000
http://www.huffingtonpost.com/2014/12/10/whitecoats4blacklives_n_6304736.html,,"SUNY Downstate University, 450 Clarkson Avenue, New York, NY 11203",New York,NY,0,12/10/14,50,3651000
http://www.stltoday.com/news/national/ferguson-protest-reaches-macy-s-thanksgiving-day-parade/article_5b73b317-fc5b-5a27-986f-fedc12253339.html,NA,"New York, NY",New York,NY,0,11/27/14,50,3651000
http://www.huffingtonpost.com/2014/12/10/whitecoats4blacklives_n_6304736.html,,"Columbia University, 630 W 168th St, New York, NY 10032",New York,NY,0,12/10/14,70,3651000
http://www.nytimes.com/2014/12/10/nyregion/defying-ban-students-march-to-brooklyn-in-protest-of-eric-garner-decision.html,NA,"New York, NY",New York,NY,0,12/9/14,70,3651000
http://gothamist.com/2015/06/23/harlem_black_lives_matter_protest_e.php,NA,"Harlem, New York, NY",New York,NY,0,6/22/15,100,3651000
http://gothamist.com/2015/07/23/arrests_sandra_bland_nypd.php,NA,"New York, NY",New York,NY,0,7/22/15,100,3651000
http://www.huffingtonpost.com/2014/12/10/whitecoats4blacklives_n_6304736.html,,"Mount Sinai NYC, 1428 Madison Ave, New York, NY 10029",New York,NY,0,12/10/14,100,3651000
http://www.pnhp.org/news/2014/december/medical-students-to-hold-nationwide-%E2%80%98die-ins%E2%80%99-and-protests-wednesday-because-blac,,"New York University School of Medicine, 550 1st Avenue, New York, NY 10016",New York,NY,0,12/10/14,100,3651000
http://ban.jo/News/US-Canada/20141128/Blackout-Black-Friday-Protest-In-NYC-New-York/,,,New York,NY,0,11/28/14,200,3651000
http://NY.cbslocal.com/2015/08/09/1st-anniversary-michael-brown-death/,NA,"Manhattan, New York, NY",New York,NY,0,8/9/15,200,3651000
http://www.bloomberg.com/news/2014-12-23/de-blasio-defied-as-protesters-march-after-police-officers-slain.html,NA,"New York, NY",New York,NY,0,12/23/14,200,3651000
http://www.buzzfeed.com/jimdalrympleii/protesters-take-to-the-streets-in-new-york-and-los-angeles#.ybKPMW70w,,"Brooklyn, New York, NY",New York,NY,0,12/27/14,200,3651000
http://www.huffingtonpost.com/2014/12/27/akai-gurley-protests_n_6385234.html,NA,"Brooklyn, New York, NY",New York,NY,0,12/27/14,200,3651000
http://www.reuters.com/article/2015/04/15/us-usa-police-protests-idUSKBN0N526W20150415,NA,"New York, NY",New York,NY,0,4/14/15,250,3651000
http://patch.com/new-york/fortgreene/breaking-hundreds-blacklivesmatter-protesters-march-downtown-brooklyn,NA,"Brooklyn, New York, NY",New York,NY,0,8/9/15,300,3651000
http://wagingnonviolence.org/2015/04/new-yorkers-kick-off-spring-protests-new-police/,NA,"New York, NY",New York,NY,0,4/3/15,300,3651000
http://america.aljazeera.com/articles/2014/12/1/ferguson-handsupwalkoutobama.html,https://www.rt.com/usa/210531-handsup-walkout-rallies-thousands/,New York City,New York,NY,0,12/1/14,500,3651000
http://www.latinpost.com/articles/24311/20141024/national-day-of-action-against-police-brutality.htm,http://www.worldcantwait.net/index.php/reports-on-protest-resistance/7397-initial-reports-on-october-22-national-day-of-protest-to-stop-police-brutality,New York,New York,NY,0,10/22/14,500,3651000
http://www.nydailynews.com/new-york/female-victims-police-violence-honored-sayhername-article-1.2231501,NA,"New York, NY",New York,NY,0,5/20/15,1000,3651000
http://www.nydailynews.com/new-york/nyc-protests-disrupt-holland-tunnel-west-side-highway-article-1.2204282,NA,"New York, NY",New York,NY,0,4/29/15,1000,3651000
http://www.washingtonpost.com/news/post-nation/wp/2015/01/19/in-new-york-more-than-1000-march-on-martin-luther-king-jr-day/,NA,"New York, NY",New York,NY,0,1/19/15,1000,3651000
http://www.nytimes.com/2014/08/24/nyregion/on-staten-island-thousands-protest-police-tactics.html,NA,"Staten Island, New York City, NY",New York,NY,0,8/23/14,2000,3651000
http://www.vibe.com/new-yorkers-protest-eric-garner,NA,"New York, NY",New York,NY,0,12/3/14,2000,3651000
http://nypost.com/2014/11/25/nyc-protesters-rage-against-ferguson-decision/,NA,"New York, NY",New York,NY,0,11/25/14,3000,3651000
http://www.usatoday.com/story/sports/nba/2014/12/08/cavaliers-nets-protests-william-kate-lebron-james-i-cant-breathe-shirts/20122331/,NA,"Brooklyn, New York, NY",New York,NY,0,12/8/14,3000,3651000
http://www.buzzfeed.com/jimdalrympleii/shutitdown-protests-engulf-american-cities-for-a-second-nigh#.gs1JE4V5KV,http://www.newsweek.com/second-night-protests-decision-eric-garner-case-289373,"New York City: Manhattan, Union Square",New York,NY,0,12/4/14,5000,3651000
https://www.newsday.com/news/new-york/millions-march-nyc-protesting-grand-jury-decision-in-eric-garner-death-begins-in-manhattan-1.9711149,NA,"New York, NY",New York,NY,0,12/13/14,27500,3651000
http://www.theguardian.com/us-news/2015/apr/30/freddie-gray-protests-across-us-as-baltimore-is-forced-to-free-100-suspects,NA,"New York, NY",New York,NY,0,4/29/15,NA,3651000
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,,Manhattan,New York,NY,0,8/14/14,NA,3651000
http://edition.cnn.com/2014/11/25/us/national-ferguson-protests/,http://www.nbcnewyork.com/news/local/New-York-City-Protests-Michael-Brown-Decision-No-Indictment-Police-Officer-Darren-Wilson-Ferguson-283780571.html,"Union Square, Times Square, Harlem",New York City,NY,0,11/24/14,1000,3651000
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,,Queens,Queens,NY,0,8/14/14,NA,3651000
http://www.pnhp.org/news/2014/december/medical-students-to-hold-nationwide-%E2%80%98die-ins%E2%80%99-and-protests-wednesday-because-blac,http://www.democratandchronicle.com/story/news/2014/12/10/ur-med-students-protest-grand-jury-decisions/20212043/,"University of Rochester, 601 Elmwood Ave, Rochester, NY 14642",Rochester,NY,0,12/10/14,40,3663000
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,https://www.facebook.com/events/694217234003406/,Rochester,Rochester,NY,0,8/14/14,70,3663000
http://america.aljazeera.com/articles/2014/12/1/ferguson-handsupwalkoutobama.html,http://theithacan.org/news/standing-up-ic-students-join-national-rally-for-racial-justice/,University of Rochester,Rochester,NY,0,12/1/14,NA,3663000
http://www.silive.com/news/index.ssf/2014/12/protesters_planning_7-minute_d.html,NA,"Staten Island, New York, NY",Staten Island,NY,0,12/17/14,36,3651000
http://www.pnhp.org/news/2014/december/medical-students-to-hold-nationwide-%E2%80%98die-ins%E2%80%99-and-protests-wednesday-because-blac,,"Stony Brook Unviersity, 101 Nicolls Road Stony Brook, NY 11794",Stony Brook,NY,0,12/10/14,NA,3671608
http://www.al.com/living/index.ssf/2014/11/al_sharpton_lists_birmingham_a.html,,100 South Clinton St,Syracuse,NY,0,11/24/14,NA,3673000
http://www.cnycentral.com/news/story.aspx?id=1198399,NA,"Syracuse, NY",Syracuse,NY,0,4/30/15,50,3673000
http://www.huffingtonpost.com/2014/12/10/whitecoats4blacklives_n_6304736.html,http://www.huffingtonpost.com/2014/12/10/whitecoats4blacklives_n_6304736.html,"New York Medical College, 40 Sunshine Cottage Rd, Valhalla, NY 10595",Valhalla,NY,0,12/10/14,20,3676639
http://www.providencejournal.com/article/20141205/NEWS/312059888,NA,"White Plains, NY",White Plains,NY,0,12/5/14,65,3681677
http://www.latinpost.com/articles/24311/20141024/national-day-of-action-against-police-brutality.htm,,White Plains,White Plains,NY,0,10/22/14,NA,3681677
http://www.cincinnati.com/story/news/2014/12/21/walmart-shut-down-during-protest/20726791/,NA,"Beavercreek, OH",Beavercreek,OH,0,12/20/14,24,3904720
http://www.latinpost.com/articles/24311/20141024/national-day-of-action-against-police-brutality.htm,http://www.whio.com/news/news/crime-law/die-in-happening-at-beavercreek-mall/njZmp/,Beavercreek Mall,Beavercreek,OH,0,10/24/14,75,3904720
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,https://www.facebook.com/events/749072441821445,Beavercreek,Beavercreek,OH,0,8/14/14,90,3904720
http://www.wlwt.com/news/protestors-demand-more-transparency-in-fatal-walmart-shooting/27807668,NA,"Beavercreek, OH",Beavercreek,OH,0,8/30/14,200,3904720
http://www.wcpo.com/news/local-news/hamilton-county/cincinnati/sam-dubose-ray-tensing-protesters-demand-prosecutor-release-video-from-deadly-uc-officer-shooting,NA,"Cincinnati, OH",Cincinnati,OH,0,7/23/15,20,3915000
http://www.huffingtonpost.com/2014/12/10/whitecoats4blacklives_n_6304736.html,,"University of Cincinnati, 3230 Eden Ave, Cincinnati, OH 45267",Cincinnati,OH,0,12/10/14,45,3915000
http://www.cincinnati.com/story/news/2015/06/11/black-lives-matter-march/71088366/,NA,"Cincinnati, OH",Cincinnati,OH,0,6/11/15,50,3915000
http://www.cincinnati.com/story/news/2014/11/25/peaceful-cincinnati-demonstration-leads-to-arrests/70118776/,,550 Main St,Cincinnati,OH,0,11/24/14,100,3915000
http://www.cincinnati.com/story/news/2015/07/28/samuel-dubose-laid--rest/30777221/,,"Cincinnati, OH",Cincinnati,OH,0,7/28/15,200,3915000
http://www.newsrecord.org/news/demonstrators-retrace-protest-samuel-dubose-s-death/article_372b8572-3485-11e5-b770-ef863db2d347.html,NA,University of Cincinnati,Cincinnati,OH,0,7/26/15,200,3915000
http://www.wlwt.com/news/black-lives-matter-hold-rally-after-charges-filed-against-uc-officer-ray-tensing/34427260,http://www.wcpo.com/news/local-news/colleges/uc-news/black-lives-matter-rally-following-charge-in-uc-police-shooting,"Cincinnati, OH",Cincinnati,OH,0,7/29/15,200,3915000
http://www.wndu.com/home/headlines/Black-Lives-Matter-Cincinnati-hosts-third-rally-in-one-week-320386801.html,NA,"Cincinnati, OH",Cincinnati,OH,0,7/31/15,250,3915000
http://www.wlwt.com/news/cincinnati-chapter-of-black-lives-matter-holding-rally-for-justice/32316630,NA,"Cincinnati, OH",Cincinnati,OH,0,4/11/15,NA,3915000
http://www.wkyc.com/story/news/local/cleveland/2015/02/22/tamir-rice-protests-and-vigil-3-months-later/23858607/,NA,"Cleveland, OH",Cleveland,OH,0,2/22/15,24,3916000
http://www.cleveland.com/metro/index.ssf/2014/12/protesters_march_friday_in_hon.html,NA,"Cleveland, OH",Cleveland,OH,0,12/12/14,30,3916000
http://www.latinpost.com/articles/24311/20141024/national-day-of-action-against-police-brutality.htm,http://www.copblock.org/82932/national-day-of-protest-against-police-brutality-cleveland/,Cleveland: Town City Center/Public Square,Cleveland,OH,0,10/22/14,40,3916000
http://fox8.com/2014/12/21/demonstrators-march-through-cleveland-for-day-two-of-weekend-protests/,NA,"Cleveland, OH",Cleveland,OH,0,12/21/14,45,3916000
http://www.cleveland.com/metro/index.ssf/2014/12/at_tamir_rice_shooting_protest.html,NA,"Cleveland, OH",Cleveland,OH,0,12/20/14,50,3916000
http://www.cleveland.com/metro/index.ssf/2014/12/day_of_protests_over_tamir_ric.html,NA,"Cleveland, OH",Cleveland,OH,0,12/20/14,50,3916000
http://www.cleveland.com/metro/index.ssf/2015/04/cleveland_protesters_square_of.html,NA,"Cleveland, OH",Cleveland,OH,0,4/14/15,50,3916000
http://www.cleveland.com/metro/index.ssf/2014/11/family_members_of_tamir_rice_s.html,NA,"Cleveland, OH",Cleveland,OH,0,11/24/14,60,3916000
http://www.dispatch.com/content/stories/local/2015/01/20/3-arrested-in-police-violence-protests.html,NA,"Cleveland, OH",Cleveland,OH,0,1/19/15,60,3916000
http://www.cleveland.com/metro/index.ssf/2014/12/protesters_close_down_tower_ci.html,http://www.cleveland.com/metro/index.ssf/2014/12/day_of_protests_over_tamir_ric.html,"Cleveland, OH",Cleveland,OH,0,12/20/14,70,3916000
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,https://www.facebook.com/events/1468531566735259/,Cleveland,Cleveland,OH,0,8/14/14,85,3916000
http://www.cleveland.com/metro/index.ssf/2014/11/protests_break_out_in_cleveland.html,NA,"Cleveland, OH",Cleveland,OH,0,11/25/14,200,3916000
http://www.huffingtonpost.com/2015/05/23/brelo-verdict-protests-cleveland_n_7429560.html,NA,"Cleveland, OH",Cleveland,OH,0,5/23/15,200,3916000
http://cleveland.suntimes.com/cle-news/7/91/49159/tamir-rice-protest/,NA,"Cleveland, OH",Cleveland,OH,0,11/25/14,250,3916000
http://www.cleveland.com/metro/index.ssf/2014/12/day_of_protests_over_tamir_ric.html,NA,"Cleveland, OH",Cleveland,OH,0,12/20/14,250,3916000
http://www.newsnet5.com/news/local-news/cleveland-metro/protesters-rally-against-cleveland-police,NA,Cleveland State University,Cleveland,OH,0,7/26/15,300,3916000
http://www.buzzfeed.com/jimdalrympleii/shutitdown-protests-engulf-american-cities-for-a-second-nigh#.gs1JE4V5KV,,Cleveland,Cleveland,OH,0,12/4/14,NA,3916000
http://www.cleveland19.com/story/27481425/protests-in-cleveland-over-police-involved-shootings,,801 West Superior Ave,Cleveland,OH,0,11/24/14,NA,3916000
http://www.pnhp.org/news/2014/december/medical-students-to-hold-nationwide-%E2%80%98die-ins%E2%80%99-and-protests-wednesday-because-blac,,"Case Western Reserve University, 10900 Euclid Ave, Cleveland, OH 44106",Cleveland,OH,0,12/10/14,NA,3916000
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,https://www.facebook.com/events/619920534788830/,"Columbus, Oh",Columbus,OH,0,8/14/14,240,3918000
http://www.pnhp.org/news/2014/december/medical-students-to-hold-nationwide-%E2%80%98die-ins%E2%80%99-and-protests-wednesday-because-blac,,"Ohio State University, 370 W 9th Ave, Columbus, OH 43210",Columbus,OH,0,12/10/14,NA,3918000
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,https://www.facebook.com/events/749072441821445/,Dayton,Dayton,OH,0,8/14/14,90,3921000
http://www.toledoblade.com/local/2015/04/05/Demonstrators-accuse-police-of-misconduct.html,NA,"Toledo, OH",Toledo,OH,0,4/4/15,15,3977000
http://www.toledoblade.com/local/2015/05/26/Black-Lives-Matter-rally-recalls-sacrifices.html,NA,"Toledo, OH",Toledo,OH,0,5/25/15,36,3977000
http://www.cnn.com/2014/11/24/us/national-ferguson-protests/,,,Toledo,OH,0,11/24/14,NA,3977000
http://www.wlwt.com/news/protesters-march-grand-jury-begins-looking-at-fatal-walmart-shooting/28187368,NA,"Xenia, OH",Xenia,OH,0,9/22/14,20,3986772
http://america.aljazeera.com/articles/2014/12/1/ferguson-handsupwalkoutobama.html,http://siskiyou.sou.edu/2014/12/03/ashland-joins-national-police-protests/,Southern Oregon University,Ashland,OR,0,12/1/14,NA,4103050
http://www.gazettetimes.com/news/local/osu-students-protest-black-killings/article_5973cd7e-ff15-5043-8189-d2e3341a827d.html,,"Corvallis, OR",Corvallis,OR,0,5/3/15,200,4115800
http://www.kezi.com/news/video/308346321.html,NA,"Eugene, OR",Eugene,OR,0,6/18/15,40,4123850
http://koin.com/2014/11/24/dozens-protest-ferguson-outcome-in-portland/,,,Portland,OR,0,11/24/14,200,4159000
https://twitter.com/BLMPDX/status/577201779617595392,NA,"Portland, OR",Portland,OR,0,3/15/15,5,4159000
http://www.buzzfeed.com/jimdalrympleii/shutitdown-protests-engulf-american-cities-for-a-second-nigh#.gs1JE4V5KV,,Portland,Portland,OR,0,12/4/14,100,4159000
http://www.oregonlive.com/portland/index.ssf/2015/01/wyden_town_hall_disrupted_by_p.html,NA,"Portland, OR",Portland,OR,0,12/31/14,100,4159000
http://www.kgw.com/story/news/local/2015/06/18/portland-vigil-for-charleston-shooting-victims/28930903/,NA,"Portland, OR",Portland,OR,0,6/18/15,120,4159000
http://www.kptv.com/story/27483359/hundreds-gather-for-ferguson-rally-in-downtown-portland,NA,"Portland, OR",Portland,OR,0,11/25/14,200,4159000
http://www.uuworld.org/articles/blm-rally-NA-assembly,NA,"Portland, OR",Portland,OR,0,6/28/15,200,4159000
http://www.latinpost.com/articles/24311/20141024/national-day-of-action-against-police-brutality.htm,,Portland: Portland Justice Center,Portland,OR,0,10/22/14,200,4159000
http://koin.com/2014/12/06/portland-protest-ferguson-chokehold-december-6-2014/,NA,"Portland, OR",Portland,OR,0,12/6/14,500,4159000
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,https://www.facebook.com/events/489229881213939/,"Portland, OR",Portland,OR,0,8/14/14,519,4159000
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,https://www.facebook.com/events/489229881213939/,Portland,Portland,OR,0,8/14/14,519,4159000
http://www.lehighvalleylive.com/easton/index.ssf/2015/06/charleston_prayer_vigil.html,NA,"Easton, PA",Easton,PA,0,6/19/15,40,4221648
http://www.buzzfeed.com/jimdalrympleii/shutitdown-protests-engulf-american-cities-for-a-second-nigh#.gs1JE4V5KV,,Harrisburg: Penn State,Harrisburg,PA,0,12/4/14,15,4232800
http://www.dailymail.co.uk/news/article-2848203/Protesters-gather-90-cities-U-S-grand-jury-decides-Officer-Darren-Wilson-won-t-charged-death-Michael-Brown.html,,,Meadville,PA,0,11/24/14,NA,4248360
https://www.washingtonpost.com/news/post-nation/wp/2014/12/11/medical-students-stage-whitecoats4blacklives-protests-across-the-country-after-grand-jury-decisions/,,"Thomas Jefferson University, 211 S 9th St # 210, Philadelphia, PA 19107",Philadelphia,PA,0,12/10/14,40,4260000
http://www.huffingtonpost.com/2014/12/10/whitecoats4blacklives_n_6304736.html,,"Temple Medical School,  3500 N Broad St, Philadelphia, PA 19140",Philadelphia,PA,0,12/10/14,50,4260000
https://twitter.com/search?q=%23whitecoats4blacklives%20pennsylvania&src=typd,,"University of Pennsylvania, 3400 Spruce Street. Philadelphia, PA 19104",Philadelphia,PA,0,12/10/14,50,4260000
http://www.latinpost.com/articles/24311/20141024/national-day-of-action-against-police-brutality.htm,,Philadelphia: City Hall,Philadelphia,PA,0,10/22/14,60,4260000
http://www.nbcphiladelphia.com/news/local/Demonstration-for-Mike-Brown-Eric-Garner-Held-in-Love-Park-286938141.html,NA,"Philadelphia, PA",Philadelphia,PA,0,12/27/14,100,4260000
http://www.nbcphiladelphia.com/news/local/Die-In-Expected-to-Disrupt-Rush-Hour-in-Center-City-284646251.html,NA,"Philadelphia, PA",Philadelphia,PA,0,12/3/14,100,4260000
http://edition.cnn.com/2014/11/25/us/national-ferguson-protests/,,I-676,Philadelphia,PA,0,11/24/14,300,4260000
http://philadelphia.cbslocal.com/2015/04/30/rally-planned-at-philadelphia-city-hall-in-solidarity-with-baltimore-protests/,NA,"Philadelphia, PA",Philadelphia,PA,0,4/30/15,600,4260000
https://www.facebook.com/NMOS2014/timeline?ref=page_internal,https://www.facebook.com/events/364180407068799,Philadelphia,Philadelphia,PA,0,8/14/14,760,4260000
http://www.nbcphiladelphia.com/news/local/Protest-for-Mike-Brown-Eric-Garner-to-Take-Place-in-Center-City-286509641.html,NA,"Center City, Philadelphia, PA",Philadelphia,PA,0,12/21/14,1000,4260000
http://www.philly.com/philly/news/20150120_Day_of_Service_prelude_to_massive_march_through_Center_City.html,NA,"Philadelphia, PA",Philadelphia,PA,0,1/19/15,3000,4260000
